NCT Number,Study URL,Study Status,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,First Posted,Last Update Posted,Duration_Days,Binary_Values,Participants
NCT04957758,https://clinicaltrials.gov/study/NCT04957758,1.0,0,"ADULT, OLDER_ADULT",2,-0.10621241986948349,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-06-17,2023-04-28,2021-07-12,2024-05-07,-0.07405352002264294,1,113.0
NCT04960202,https://clinicaltrials.gov/study/NCT04960202,1.0,0,"ADULT, OLDER_ADULT",3,1.5384878222665725,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-07-16,2022-04-25,2021-07-13,2023-02-09,-0.7256546355257251,1,2246.0
NCT04969510,https://clinicaltrials.gov/study/NCT04969510,1.0,0,"ADULT, OLDER_ADULT",2,-0.10852564102579298,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-06-24,2022-08-02,2021-07-20,2022-08-19,-0.5270558068711333,1,110.0
NCT04972968,https://clinicaltrials.gov/study/NCT04972968,0.0,0,"ADULT, OLDER_ADULT",2,-0.05377940699313478,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-09-09,2023-07-24,2021-07-22,2024-10-15,-0.06912958212211587,1,181.0
NCT04983901,https://clinicaltrials.gov/study/NCT04983901,1.0,0,"ADULT, OLDER_ADULT",2,-0.11623637821349134,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-09-14,2023-10-06,2021-07-30,2024-11-04,0.04412098959000671,1,100.0
NCT04988997,https://clinicaltrials.gov/study/NCT04988997,0.0,0,"ADULT, OLDER_ADULT",2,-0.18409086546523673,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-06-14,2022-08-24,2021-08-04,2022-12-20,-0.47453380259884453,0,12.0
NCT04989816,https://clinicaltrials.gov/study/NCT04989816,1.0,0,"ADULT, OLDER_ADULT",2,-0.1200917468073405,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-08-20,2024-02-28,2021-08-04,2024-11-21,0.3231441372865406,1,95.0
NCT04992962,https://clinicaltrials.gov/study/NCT04992962,1.0,0,"ADULT, OLDER_ADULT",2,-0.1424528846516657,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-07-29,2021-11-14,2021-08-06,2021-08-06,-1.012884346389804,1,66.0
NCT04993768,https://clinicaltrials.gov/study/NCT04993768,1.0,0,"ADULT, OLDER_ADULT",2,-0.16250080133968137,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-10-15,2023-12-31,2021-08-06,2023-07-13,0.13439318443300297,0,40.0
NCT04996004,https://clinicaltrials.gov/study/NCT04996004,0.0,0,"ADULT, OLDER_ADULT",2,-0.13551322118273718,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2021-06-22,2023-12-07,2021-08-09,2024-04-11,0.28375263408232404,1,75.0
NCT04999839,https://clinicaltrials.gov/study/NCT04999839,1.0,0,"ADULT, OLDER_ADULT",2,0.006364343070912276,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-08-11,2022-09-12,2021-08-11,2023-09-28,-0.5385449953056964,1,259.0
NCT05005273,https://clinicaltrials.gov/study/NCT05005273,1.0,0,"ADULT, OLDER_ADULT",2,-0.1925726763717049,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-10-03,2022-12-27,2021-08-13,2024-02-28,-1.0506345369605117,0,1.0
NCT05005507,https://clinicaltrials.gov/study/NCT05005507,0.0,0,"ADULT, OLDER_ADULT",2,-0.1925726763717049,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-11-03,2021-12-29,2021-08-13,2024-03-06,-1.0982326033322733,0,1.0
NCT05007145,https://clinicaltrials.gov/study/NCT05007145,1.0,0,"ADULT, OLDER_ADULT",2,-0.12240496796365001,4,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-08-15,2023-08-31,2021-08-16,2021-12-21,0.03427311378895258,1,92.0
NCT05012397,https://clinicaltrials.gov/study/NCT05012397,0.0,0,"ADULT, OLDER_ADULT",2,-0.16250080133968137,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-11-01,2023-10-15,2021-08-19,2024-10-17,-0.01989020311684518,0,40.0
NCT05015361,https://clinicaltrials.gov/study/NCT05015361,1.0,0,"ADULT, OLDER_ADULT",2,-0.11006778846333266,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-05-07,2021-07-04,2021-08-20,2021-08-20,-1.0949499780652552,1,108.0
NCT05015803,https://clinicaltrials.gov/study/NCT05015803,1.0,0,"ADULT, OLDER_ADULT",3,-0.1470793269642847,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-03-16,2023-08-16,2021-08-20,2024-04-12,-0.33994616665110466,1,60.0
NCT05018962,https://clinicaltrials.gov/study/NCT05018962,1.0,0,"ADULT, OLDER_ADULT",2,-0.15941650646460204,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-09-08,2020-03-18,2021-08-24,2021-08-24,0.3231441372865406,0,44.0
NCT05021900,https://clinicaltrials.gov/study/NCT05021900,1.0,1,"ADULT, OLDER_ADULT",2,-0.16250080133968137,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-10-13,2023-03-31,2021-08-26,2024-08-13,-0.3136851645149603,0,40.0
NCT05036473,https://clinicaltrials.gov/study/NCT05036473,1.0,0,"ADULT, OLDER_ADULT",2,-0.16250080133968137,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-10-12,2022-09-16,2021-09-05,2021-11-01,-0.6337411280492198,0,40.0
NCT05047601,https://clinicaltrials.gov/study/NCT05047601,1.0,0,"ADULT, OLDER_ADULT",3,2.084408015155615,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2021-09-09,2022-04-12,2021-09-17,2023-05-06,-0.8372638946043386,1,2954.0
NCT05048589,https://clinicaltrials.gov/study/NCT05048589,1.0,0,OLDER_ADULT,2,9.484402494189712,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-10-01,2022-05-31,2021-09-17,2022-08-23,-0.792948453499595,1,12551.0
NCT05056935,https://clinicaltrials.gov/study/NCT05056935,1.0,0,"ADULT, OLDER_ADULT",2,-0.09233309293162648,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-07-09,2020-08-08,2021-09-27,2021-09-27,-0.5401863079392054,1,131.0
NCT05068141,https://clinicaltrials.gov/study/NCT05068141,1.0,1,"ADULT, OLDER_ADULT",2,-0.13242892630765785,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-10-01,2023-10-01,2021-10-05,2021-10-15,0.008012111652808207,1,79.0
NCT05071430,https://clinicaltrials.gov/study/NCT05071430,1.0,0,ADULT,2,-0.12703141027626902,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-02-03,2022-12-12,2021-10-08,2022-12-21,-0.6780565691539634,1,86.0
NCT05071612,https://clinicaltrials.gov/study/NCT05071612,1.0,0,"ADULT, OLDER_ADULT",2,0.03335192322785647,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-11-29,2022-08-03,2021-10-08,2022-12-12,-0.7847418903320499,1,294.0
NCT05076006,https://clinicaltrials.gov/study/NCT05076006,1.0,0,"ADULT, OLDER_ADULT",2,-0.15479006415198304,3,1,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-05-19,2023-09-30,2021-10-13,2024-07-15,0.22794800454301728,1,50.0
NCT05080660,https://clinicaltrials.gov/study/NCT05080660,1.0,0,"ADULT, OLDER_ADULT",2,-0.0699719550873013,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-10-12,2022-06-06,2021-10-18,2024-07-17,-0.8011550166671401,1,160.0
NCT05080959,https://clinicaltrials.gov/study/NCT05080959,1.0,0,"ADULT, OLDER_ADULT",2,-0.11238100961964216,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-07-28,2022-06-10,2021-10-18,2022-07-20,-0.6698500059864183,1,105.0
NCT05084508,https://clinicaltrials.gov/study/NCT05084508,1.0,0,CHILD,2,0.42351522492539245,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2022-02-03,2024-06-13,2021-10-19,2024-07-15,0.22302406664249022,1,800.0
NCT05086289,https://clinicaltrials.gov/study/NCT05086289,1.0,0,"ADULT, OLDER_ADULT",2,-0.07074302880607113,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-10-25,2022-06-17,2021-10-20,2023-10-05,-0.8044376419341581,1,159.0
NCT05093790,https://clinicaltrials.gov/study/NCT05093790,1.0,0,"ADULT, OLDER_ADULT",2,-0.14862147440182435,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-03-25,2022-11-14,2021-10-26,2023-12-05,-0.8060789545676672,1,58.0
NCT05104125,https://clinicaltrials.gov/study/NCT05104125,1.0,0,ADULT,2,-0.05455048071190461,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-01-12,2023-04-10,2021-11-02,2023-05-26,-0.44663148782919115,1,180.0
NCT05105035,https://clinicaltrials.gov/study/NCT05105035,1.0,0,"ADULT, OLDER_ADULT",2,-0.09695953524424548,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-06-14,2023-10-10,2021-11-03,2024-02-16,-0.39739210882392045,1,125.0
NCT05107115,https://clinicaltrials.gov/study/NCT05107115,1.0,0,"ADULT, OLDER_ADULT",2,-0.06920088136853146,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-11-24,2024-04-23,2021-11-04,2024-07-19,0.25585031931267066,1,161.0
NCT05110781,https://clinicaltrials.gov/study/NCT05110781,0.0,0,"ADULT, OLDER_ADULT",2,-0.1925726763717049,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-12-07,2023-04-18,2021-11-08,2023-09-05,-0.37441373195479416,0,1.0
NCT05116046,https://clinicaltrials.gov/study/NCT05116046,0.0,0,CHILD,2,-0.16635616993353053,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-12-24,2023-03-30,2021-11-10,2024-02-08,-0.433500986761119,0,35.0
NCT05124210,https://clinicaltrials.gov/study/NCT05124210,0.0,0,"CHILD, ADULT",2,-0.18717516034031606,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-12-16,2023-06-14,2021-11-17,2024-01-03,-0.29563072554636105,0,8.0
NCT05124275,https://clinicaltrials.gov/study/NCT05124275,1.0,0,ADULT,2,-0.09850168268178515,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-01-03,2022-09-06,2021-11-17,2023-09-01,-0.7863832029655589,1,123.0
NCT05136456,https://clinicaltrials.gov/study/NCT05136456,1.0,0,"ADULT, OLDER_ADULT",2,-0.14630825324551486,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-12-15,2024-03-11,2021-11-29,2023-09-05,0.1508063107680932,1,61.0
NCT05137236,https://clinicaltrials.gov/study/NCT05137236,1.0,0,"ADULT, OLDER_ADULT",2,0.22303605804523563,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2021-12-06,2023-03-23,2021-11-30,2024-03-21,-0.4154465477925197,1,540.0
NCT05138978,https://clinicaltrials.gov/study/NCT05138978,1.0,0,"CHILD, ADULT, OLDER_ADULT",2,-0.1671272436523004,0,1,"Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2017-10-06,2018-10-17,2021-12-01,2021-12-01,-0.5730125606093859,0,34.0
NCT05139095,https://clinicaltrials.gov/study/NCT05139095,1.0,1,ADULT,2,-0.13705536862027684,3,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-01-27,2024-06-01,2021-12-01,2022-07-11,0.2148175034749451,1,73.0
NCT05142228,https://clinicaltrials.gov/study/NCT05142228,0.0,0,"ADULT, OLDER_ADULT",2,-0.18948838149662556,3,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-05-31,2022-10-27,2021-12-02,2024-03-22,-0.9455905284159342,0,5.0
NCT05147051,https://clinicaltrials.gov/study/NCT05147051,1.0,0,"ADULT, OLDER_ADULT",2,-0.08539342946269797,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-06-16,2022-06-22,2021-12-07,2022-10-05,-0.581219123776931,1,140.0
NCT05162066,https://clinicaltrials.gov/study/NCT05162066,0.0,0,"ADULT, OLDER_ADULT",2,-0.19180160265293505,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-02-18,2022-09-23,2021-12-17,2024-05-02,-0.8339812693373205,0,2.0
NCT05178134,https://clinicaltrials.gov/study/NCT05178134,1.0,0,ADULT,2,0.02255689116507879,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: PREVENTION",2021-11-08,2022-10-20,2022-01-05,2023-01-12,-0.6222519396146566,1,280.0
NCT05193409,https://clinicaltrials.gov/study/NCT05193409,1.0,0,"ADULT, OLDER_ADULT",2,-0.0769116185562298,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-02-02,2022-10-17,2022-01-14,2022-11-30,-0.7683287639969596,1,151.0
NCT05194839,https://clinicaltrials.gov/study/NCT05194839,0.0,0,"ADULT, OLDER_ADULT",2,-0.13242892630765785,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-01-05,2023-03-06,2022-01-18,2023-06-29,-0.4925882415674438,1,79.0
NCT05196581,https://clinicaltrials.gov/study/NCT05196581,1.0,0,"ADULT, OLDER_ADULT",2,-0.11623637821349134,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-12-01,2022-12-31,2022-01-19,2023-12-05,-0.5418276205727145,1,100.0
NCT05201794,https://clinicaltrials.gov/study/NCT05201794,0.0,0,"CHILD, ADULT, OLDER_ADULT",2,0.7751248406844368,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: PREVENTION",2023-02-22,2024-06-26,2022-01-21,2024-10-29,-0.3859029203893573,1,1256.0
NCT05202327,https://clinicaltrials.gov/study/NCT05202327,1.0,0,"ADULT, OLDER_ADULT",2,-0.13936858977658637,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-04-07,2023-12-06,2022-01-21,2024-08-09,-0.1922280296352926,1,70.0
NCT05205070,https://clinicaltrials.gov/study/NCT05205070,1.0,0,"ADULT, OLDER_ADULT",2,-0.1586454327458322,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-12-22,2023-03-19,2022-01-24,2022-05-10,-0.4482728004627002,0,45.0
NCT05211284,https://clinicaltrials.gov/study/NCT05211284,0.0,0,"ADULT, OLDER_ADULT",2,-0.1902594552153954,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-12-08,2023-10-02,2022-01-27,2024-10-22,-0.7010349460230897,0,4.0
NCT05216172,https://clinicaltrials.gov/study/NCT05216172,1.0,0,"ADULT, OLDER_ADULT",2,-0.17329583340245905,3,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-12-13,2022-09-11,2022-01-31,2024-06-20,0.45609046060077146,0,26.0
NCT05232266,https://clinicaltrials.gov/study/NCT05232266,1.0,0,"ADULT, OLDER_ADULT",3,-0.09387524036916614,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-02-10,2023-05-19,2022-02-09,2023-10-24,-0.4302183614941009,1,129.0
NCT05234736,https://clinicaltrials.gov/study/NCT05234736,1.0,0,ADULT,2,-0.1856330129027764,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-02-11,2022-06-09,2022-02-10,2022-07-15,-0.9964712200547138,0,10.0
NCT05237284,https://clinicaltrials.gov/study/NCT05237284,0.0,0,"ADULT, OLDER_ADULT",2,0.04183373413432464,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-04-13,2024-03-07,2022-02-14,2024-04-03,-0.05107514315351662,1,305.0
NCT05237713,https://clinicaltrials.gov/study/NCT05237713,0.0,0,"ADULT, OLDER_ADULT",2,-0.1856330129027764,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-04-26,2024-02-29,2022-02-14,2024-05-06,-0.08390139582369707,0,10.0
NCT05239832,https://clinicaltrials.gov/study/NCT05239832,1.0,0,"ADULT, OLDER_ADULT",2,-0.1671272436523004,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2021-08-05,2022-08-05,2022-02-15,2022-03-03,-0.5910669995779851,0,34.0
NCT05247541,https://clinicaltrials.gov/study/NCT05247541,1.0,0,"ADULT, OLDER_ADULT",3,-0.18177764430892723,3,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: DIAGNOSTIC,2020-07-01,2023-12-01,2022-02-21,2023-12-12,0.8582120558104821,0,15.0
NCT05254912,https://clinicaltrials.gov/study/NCT05254912,1.0,0,"ADULT, OLDER_ADULT",2,-0.15479006415198304,0,1,Allocation: NON_RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: BASIC_SCIENCE,2022-03-07,2022-04-22,2022-02-24,2022-08-26,-1.1146457296673635,1,50.0
NCT05255016,https://clinicaltrials.gov/study/NCT05255016,1.0,0,"ADULT, OLDER_ADULT",3,0.18294022466920426,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-03-14,2024-02-24,2022-02-24,2022-10-28,-0.021531515750354203,1,488.0
NCT05262608,https://clinicaltrials.gov/study/NCT05262608,1.0,2,"ADULT, OLDER_ADULT",2,-0.17021153852737972,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-12-07,2024-04-26,2022-03-02,2022-03-02,0.23943719297758045,0,30.0
NCT05263583,https://clinicaltrials.gov/study/NCT05263583,1.0,0,"ADULT, OLDER_ADULT",2,-0.1794644231526177,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2022-12-09,2024-01-01,2022-03-02,2022-12-19,-0.5533168090072776,0,18.0
NCT05265286,https://clinicaltrials.gov/study/NCT05265286,1.0,2,"CHILD, ADULT, OLDER_ADULT",2,-0.18177764430892723,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-04-14,2022-08-21,2022-03-03,2023-05-15,-0.9784167810861145,0,15.0
NCT05268926,https://clinicaltrials.gov/study/NCT05268926,0.0,0,"ADULT, OLDER_ADULT",2,-0.18640408662154623,3,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-02-03,2023-02-02,2022-03-07,2024-04-17,-0.5927083122114942,0,9.0
NCT05269355,https://clinicaltrials.gov/study/NCT05269355,1.0,0,"ADULT, OLDER_ADULT",3,0.08424278866666551,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-05-23,2024-06-30,2022-03-08,2024-06-21,0.0720233043596601,1,360.0
NCT05269810,https://clinicaltrials.gov/study/NCT05269810,1.0,0,"ADULT, OLDER_ADULT",2,-0.17175368596491938,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-05-29,2022-03-21,2022-03-08,2023-02-17,-0.10523846005931438,0,28.0
NCT05274997,https://clinicaltrials.gov/study/NCT05274997,1.0,0,"ADULT, OLDER_ADULT",2,-0.11854959936980083,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-05-01,2023-12-01,2022-03-11,2022-10-21,-0.23982609600705426,1,97.0
NCT05279417,https://clinicaltrials.gov/study/NCT05279417,1.0,0,"ADULT, OLDER_ADULT",2,0.00019575332075360397,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-02-01,2023-10-11,2022-03-15,2024-09-05,-0.1774562159337114,1,251.0
NCT05289947,https://clinicaltrials.gov/study/NCT05289947,1.0,0,"ADULT, OLDER_ADULT",2,0.03797836554047547,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-07-21,2024-05-30,2022-03-22,2023-09-26,-0.6747739438869453,1,300.0
NCT05293223,https://clinicaltrials.gov/study/NCT05293223,1.0,0,"ADULT, OLDER_ADULT",2,0.15363942335595057,3,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2021-10-01,2023-04-15,2022-03-24,2023-03-14,-0.26936972341021664,1,450.0
